OrderDate,OrderNumber,IDProduct,IDLocation,OrderLineItem,OrderQuantity,PaymentMethod,IDCustomer
2024-09-09,O039195,243,2,1,9,Credit Card,C05454
2024-09-09,O039195,149,2,2,1,Credit Card,C05454
2024-06-19,O035024,76,3,1,1,Credit Card,C00680
2024-06-19,O035024,192,3,2,2,Credit Card,C00680
2024-03-28,O030851,22,4,1,2,PayPal,C06837
2024-10-29,O041787,59,5,1,1,Credit Card,C04860
2024-06-05,O034287,234,9,1,1,Google Pay,C01395
2024-06-05,O034287,72,9,2,2,Google Pay,C01395
2024-05-13,O033123,150,6,1,1,PayPal,C12409
2024-07-24,O036807,273,9,1,1,Credit Card,C07463
2024-12-15,O044180,44,7,1,1,Apple Pay,C11091
2024-12-15,O044180,102,7,2,4,Apple Pay,C11091
2024-04-15,O031722,216,4,1,1,PayPal,C14114
2024-12-15,O044181,70,6,1,1,PayPal,C15396
2024-04-13,O031623,69,3,1,2,Apple Pay,C07873
2024-01-07,O026677,223,5,1,1,Credit Card,C11041
2024-03-06,O029733,64,7,1,1,Credit Card,C11454
2024-02-23,O029135,95,6,1,1,PayPal,C05715
2024-11-19,O042912,232,5,1,1,PayPal,C05371
2024-11-19,O042912,168,5,2,1,PayPal,C05371
2024-12-11,O043997,266,3,1,1,Google Pay,C04025
2024-12-11,O043997,10,3,2,2,Google Pay,C04025
2024-03-29,O030904,253,9,1,1,Apple Pay,C04018
2024-03-06,O029734,60,5,1,1,Credit Card,C08495
2024-07-13,O036239,192,6,1,1,Credit Card,C05514
2024-07-13,O036239,198,6,2,1,Credit Card,C05514
2024-02-10,O028425,216,5,1,1,Credit Card,C15672
2024-02-13,O028581,129,10,1,1,Apple Pay,C16705
2024-05-06,O032783,45,3,1,1,Credit Card,C17229
2024-05-06,O032783,217,3,2,2,Credit Card,C17229
2024-07-09,O036038,273,5,1,2,PayPal,C05095
2024-07-01,O035635,48,5,1,1,Apple Pay,C12904
2024-09-02,O038818,55,8,1,1,PayPal,C16806
2024-12-29,O044819,47,6,1,1,Credit Card,C13865
2024-11-03,O042049,185,9,1,1,Credit Card,C04967
2024-11-03,O042049,52,9,2,2,Credit Card,C04967
2024-12-02,O043558,108,6,1,1,Apple Pay,C02746
2024-12-02,O043558,207,6,2,1,Apple Pay,C02746
2024-01-20,O027357,16,6,1,1,Google Pay,C06262
2024-04-29,O032457,202,6,1,1,Credit Card,C11911
2024-08-31,O038725,267,6,1,2,Apple Pay,C14821
2024-08-12,O037769,184,4,1,2,PayPal,C11553
2024-12-09,O043909,197,3,1,2,Credit Card,C04331
2024-10-18,O041226,267,4,1,2,Credit Card,C11594
2024-06-12,O034670,7,9,1,2,Credit Card,C09685
2024-10-27,O041699,276,3,1,1,Credit Card,C16176
2024-06-02,O034126,74,2,1,1,Credit Card,C15386
2024-06-02,O034126,123,2,2,2,Credit Card,C15386
2024-12-09,O043910,54,5,1,1,Credit Card,C03110
2024-09-21,O039838,84,4,1,2,Credit Card,C11837
2024-09-21,O039838,143,4,2,1,Credit Card,C11837
2024-09-07,O039079,239,6,1,1,Credit Card,C02449
2024-06-05,O034288,86,8,1,1,PayPal,C17653
2024-06-05,O034288,242,8,2,2,PayPal,C17653
2024-06-05,O034288,196,8,3,2,PayPal,C17653
2024-02-25,O029248,55,2,1,2,PayPal,C07137
2024-08-20,O038209,214,6,1,4,Credit Card,C02026
2024-06-24,O035308,49,6,1,1,Credit Card,C07567
2024-06-24,O035308,271,6,2,1,Credit Card,C07567
2024-05-24,O033660,219,6,1,1,Credit Card,C12286
2024-05-24,O033660,103,6,2,1,Credit Card,C12286
2024-02-15,O028693,184,3,1,1,Apple Pay,C07299
2024-01-05,O026594,231,4,1,1,PayPal,C01070
2024-03-25,O030704,93,2,1,2,Credit Card,C04916
2024-05-23,O033611,106,3,1,1,PayPal,C14692
2024-05-23,O033611,49,3,2,2,PayPal,C14692
2024-02-06,O028211,49,7,1,1,Credit Card,C03767
2024-02-06,O028211,45,7,2,2,Credit Card,C03767
2024-11-06,O042233,27,2,1,2,Credit Card,C13033
2024-04-10,O031441,112,2,1,1,Credit Card,C05817
2024-12-01,O043505,81,3,1,1,Credit Card,C09628
2024-12-01,O043505,129,3,2,1,Credit Card,C09628
2024-04-02,O031036,129,3,1,1,Credit Card,C10601
2024-09-28,O040191,160,4,1,1,Google Pay,C14696
2024-08-07,O037502,169,6,1,1,Apple Pay,C05784
2024-12-01,O043506,261,7,1,1,Google Pay,C03566
2024-01-02,O026441,158,5,1,2,Credit Card,C07948
2024-01-07,O026678,49,10,1,1,Credit Card,C15388
2024-10-09,O040794,172,4,1,1,Credit Card,C11520
2024-07-20,O036605,60,10,1,1,Credit Card,C11555
2024-11-08,O042323,52,1,1,1,Credit Card,C02528
2024-05-15,O033235,48,4,1,2,Google Pay,C01239
2024-07-09,O036039,225,5,1,2,PayPal,C01323
2024-12-24,O044653,168,3,1,2,PayPal,C07302
2024-12-24,O044653,121,3,2,2,PayPal,C07302
2024-12-01,O043507,206,4,1,2,Credit Card,C14584
2024-09-27,O040143,249,2,1,1,Credit Card,C03202
2024-05-26,O033754,116,3,1,10,Credit Card,C14662
2024-04-17,O031828,241,9,1,2,PayPal,C10803
2024-04-17,O031828,223,9,2,1,PayPal,C10803
2024-04-17,O031828,212,9,3,1,PayPal,C10803
2024-03-30,O030953,235,7,1,2,Credit Card,C13714
2024-10-20,O041330,208,4,1,2,Google Pay,C10735
2024-09-06,O039030,62,4,1,1,Credit Card,C08662
2024-11-15,O042697,161,2,1,1,PayPal,C03653
2024-11-15,O042697,98,2,2,2,PayPal,C03653
2024-07-21,O036660,183,4,1,1,Google Pay,C00016
2024-07-21,O036660,96,4,2,1,Google Pay,C00016
2024-12-29,O044820,243,2,1,1,Credit Card,C07134
2024-12-29,O044820,226,2,2,1,Credit Card,C07134
2024-10-12,O040952,148,2,1,1,PayPal,C17478
2024-05-11,O033023,72,3,1,1,Credit Card,C14622
2024-10-03,O040463,56,8,1,2,Credit Card,C06077
2024-10-03,O040463,68,8,2,1,Credit Card,C06077
2024-04-23,O032131,31,3,1,2,Credit Card,C12080
2024-04-23,O032131,120,3,2,1,Credit Card,C12080
2024-02-17,O028798,98,2,1,2,Credit Card,C05122
2024-02-01,O027936,117,4,1,2,Apple Pay,C11779
2024-05-22,O033561,21,6,1,1,Credit Card,C13497
2024-05-22,O033561,12,6,2,1,Credit Card,C13497
2024-09-02,O038819,203,5,1,1,Credit Card,C06489
2024-09-02,O038819,212,5,2,1,Credit Card,C06489
2024-12-03,O043609,213,4,1,1,Credit Card,C17122
2024-12-03,O043609,71,4,2,1,Credit Card,C17122
2024-09-02,O038820,259,4,1,2,Credit Card,C13378
2024-04-20,O031982,61,6,1,1,Google Pay,C10116
2024-07-22,O036708,229,3,1,2,Credit Card,C00939
2024-01-16,O027134,214,7,1,2,PayPal,C17463
2024-05-29,O033928,24,4,1,1,Credit Card,C15574
2024-05-29,O033928,243,4,2,1,Credit Card,C15574
2024-07-02,O035691,11,6,1,2,PayPal,C10718
2024-03-14,O030134,263,4,1,1,Credit Card,C15484
2024-03-28,O030852,123,3,1,4,Credit Card,C16555
2024-11-02,O041991,236,8,1,1,Credit Card,C02490
2024-11-02,O041991,127,8,2,1,Credit Card,C02490
2024-11-10,O042425,163,3,1,1,Google Pay,C08279
2024-05-30,O033974,274,2,1,1,Credit Card,C01889
2024-05-30,O033974,47,2,2,1,Credit Card,C01889
2024-04-06,O031223,78,5,1,1,Credit Card,C00538
2024-04-06,O031223,204,5,2,1,Credit Card,C00538
2024-01-18,O027238,253,5,1,1,PayPal,C02215
2024-01-18,O027238,58,5,2,1,PayPal,C02215
2024-07-09,O036040,260,7,1,2,Apple Pay,C11935
2024-07-09,O036041,262,3,1,1,Credit Card,C00851
2024-07-09,O036041,157,3,2,1,Credit Card,C00851
2024-06-24,O035309,237,6,1,1,Google Pay,C12776
2024-11-12,O042553,220,6,1,1,Apple Pay,C02960
2024-05-30,O033975,68,6,1,2,Credit Card,C04428
2024-01-31,O027887,55,3,1,2,Google Pay,C01741
2024-11-19,O042913,145,4,1,1,Credit Card,C06833
2024-10-23,O041499,62,3,1,1,Credit Card,C12987
2024-09-19,O039745,94,4,1,1,Credit Card,C08734
2024-09-19,O039745,210,4,2,1,Credit Card,C08734
2024-03-25,O030705,265,3,1,2,PayPal,C04486
2024-05-31,O034032,152,4,1,1,Credit Card,C13479
2024-04-06,O031224,30,2,1,1,Credit Card,C10842
2024-06-09,O034499,227,10,1,1,Credit Card,C04737
2024-01-17,O027194,128,3,1,1,Credit Card,C14988
2024-09-14,O039471,205,4,1,1,Credit Card,C05754
2024-02-16,O028754,107,4,1,1,Google Pay,C02973
2024-01-31,O027888,245,6,1,2,Credit Card,C17253
2024-01-31,O027888,111,6,2,1,Credit Card,C17253
2024-10-23,O041500,90,4,1,1,Google Pay,C05523
2024-03-09,O029913,241,5,1,1,Credit Card,C17427
2024-01-12,O026933,256,3,1,1,Apple Pay,C02534
2024-03-21,O030497,91,4,1,1,Credit Card,C02936
2024-04-15,O031723,218,4,1,1,PayPal,C06572
2024-04-15,O031723,241,4,2,1,PayPal,C06572
2024-09-26,O040082,52,3,1,1,Apple Pay,C04922
2024-03-09,O029914,228,2,1,1,Credit Card,C07769
2024-03-09,O029914,173,2,2,1,Credit Card,C07769
2024-05-25,O033713,14,8,1,1,Credit Card,C14356
2024-10-04,O040510,253,3,1,1,PayPal,C04542
2024-11-20,O042963,261,10,1,1,Credit Card,C10876
2024-11-20,O042963,122,10,2,1,Credit Card,C10876
2024-03-28,O030853,220,3,1,1,Apple Pay,C17036
2024-03-28,O030853,230,3,2,1,Apple Pay,C17036
2024-04-04,O031117,49,6,1,1,PayPal,C12370
2024-01-07,O026679,210,5,1,1,Apple Pay,C11577
2024-11-23,O043119,66,4,1,1,Credit Card,C12950
2024-03-23,O030597,107,9,1,2,PayPal,C00455
2024-06-02,O034127,147,6,1,1,PayPal,C02651
2024-01-19,O027297,90,4,1,1,Apple Pay,C05014
2024-08-02,O037264,193,10,1,2,Apple Pay,C14163
2024-06-02,O034128,132,9,1,2,Apple Pay,C05352
2024-06-02,O034128,266,9,2,4,Apple Pay,C05352
2024-09-28,O040192,48,8,1,4,Credit Card,C01060
2024-09-03,O038866,198,6,1,1,Credit Card,C08938
2024-09-03,O038866,78,6,2,1,Credit Card,C08938
2024-11-13,O042592,158,6,1,1,PayPal,C13243
2024-11-13,O042592,208,6,2,2,PayPal,C13243
2024-08-11,O037725,201,4,1,8,Credit Card,C02272
2024-08-11,O037725,165,4,2,1,Credit Card,C02272
2024-02-03,O028028,162,10,1,2,Credit Card,C05680
2024-01-20,O027358,106,8,1,1,Credit Card,C10994
2024-12-04,O043666,125,6,1,1,Credit Card,C17821
2024-12-04,O043666,244,6,2,1,Credit Card,C17821
2024-02-19,O028903,199,6,1,2,Credit Card,C00680
2024-02-21,O029003,210,6,1,1,Apple Pay,C02388
2024-02-21,O029003,266,6,2,1,Apple Pay,C02388
2024-12-21,O044494,53,1,1,1,Credit Card,C14144
2024-12-21,O044494,47,1,2,1,Credit Card,C14144
2024-06-05,O034289,169,7,1,1,Credit Card,C11360
2024-06-05,O034289,166,7,2,1,Credit Card,C11360
2024-05-17,O033338,119,6,1,4,Credit Card,C04970
2024-03-18,O030351,43,3,1,1,Credit Card,C15567
2024-11-04,O042105,274,4,1,2,Google Pay,C16376
2024-12-17,O044281,228,3,1,1,Credit Card,C15674
2024-05-26,O033755,166,8,1,2,Credit Card,C00671
2024-06-30,O035593,258,4,1,1,Credit Card,C12796
2024-06-30,O035593,37,4,2,1,Credit Card,C12796
2024-11-12,O042554,226,2,1,1,Credit Card,C10473
2024-11-12,O042554,245,2,2,1,Credit Card,C10473
2024-10-22,O041445,244,6,1,1,Google Pay,C10784
2024-10-22,O041445,212,6,2,1,Google Pay,C10784
2024-11-04,O042106,152,4,1,2,Credit Card,C15507
2024-10-09,O040795,255,9,1,1,Credit Card,C05473
2024-10-09,O040795,232,9,2,2,Credit Card,C05473
2024-11-29,O043408,200,4,1,1,Credit Card,C11506
2024-07-26,O036904,70,8,1,1,Credit Card,C15097
2024-07-26,O036904,69,8,2,1,Credit Card,C15097
2024-09-28,O040193,103,10,1,1,Credit Card,C09474
2024-09-28,O040193,27,10,2,1,Credit Card,C09474
2024-08-23,O038349,60,2,1,2,Apple Pay,C04275
2024-07-19,O036548,96,6,1,1,Credit Card,C10956
2024-07-19,O036548,46,6,2,1,Credit Card,C10956
2024-03-12,O030048,61,6,1,1,Apple Pay,C08882
2024-07-25,O036856,186,5,1,1,Apple Pay,C00351
2024-07-25,O036856,113,5,2,1,Apple Pay,C00351
2024-01-30,O027836,50,6,1,1,PayPal,C10055
2024-05-29,O033929,163,6,1,1,Credit Card,C07574
2024-05-24,O033661,60,6,1,1,Credit Card,C17490
2024-05-24,O033661,148,6,2,1,Credit Card,C17490
2024-02-18,O028842,228,4,1,1,Credit Card,C02669
2024-02-18,O028842,265,4,2,4,Credit Card,C02669
2024-02-18,O028842,43,4,3,1,Credit Card,C02669
2024-08-28,O038583,148,6,1,2,Credit Card,C16494
2024-01-17,O027195,59,3,1,2,PayPal,C06095
2024-01-22,O027464,233,6,1,2,Credit Card,C00135
2024-07-24,O036808,173,3,1,1,Credit Card,C10371
2024-07-24,O036808,154,3,2,1,Credit Card,C10371
2024-12-27,O044718,265,4,1,1,Credit Card,C12592
2024-01-21,O027414,275,6,1,1,Credit Card,C13208
2024-01-21,O027414,217,6,2,2,Credit Card,C13208
2024-10-19,O041279,27,4,1,1,Credit Card,C08311
2024-07-08,O035993,250,9,1,1,Apple Pay,C10122
2024-02-23,O029136,132,4,1,1,PayPal,C05906
2024-08-23,O038350,173,6,1,1,PayPal,C08551
2024-08-23,O038350,190,6,2,1,PayPal,C08551
2024-08-03,O037311,130,4,1,1,Credit Card,C16615
2024-10-09,O040796,214,6,1,1,Credit Card,C16135
2024-10-29,O041788,59,2,1,2,Credit Card,C00624
2024-10-29,O041788,54,2,2,2,Credit Card,C00624
2024-06-14,O034780,212,6,1,2,Apple Pay,C04032
2024-01-02,O026442,241,2,1,1,Apple Pay,C16803
2024-05-28,O033868,43,5,1,1,Apple Pay,C01157
2024-05-28,O033868,130,5,2,1,Apple Pay,C01157
2024-10-08,O040744,232,4,1,1,Credit Card,C17395
2024-10-08,O040744,81,4,2,1,Credit Card,C17395
2024-08-07,O037503,211,5,1,2,PayPal,C15167
2024-08-07,O037503,244,5,2,1,PayPal,C15167
2024-12-02,O043559,56,4,1,2,Google Pay,C16012
2024-01-14,O027030,130,4,1,1,PayPal,C04543
2024-07-15,O036334,47,10,1,1,PayPal,C02082
2024-10-04,O040511,66,3,1,1,Credit Card,C03516
2024-10-04,O040511,209,3,2,2,Credit Card,C03516
2024-07-20,O036606,259,5,1,1,Google Pay,C11395
2024-05-18,O033379,272,7,1,1,Credit Card,C07569
2024-05-18,O033379,113,7,2,1,Credit Card,C07569
2024-11-12,O042555,68,4,1,2,Credit Card,C09051
2024-11-12,O042555,90,4,2,1,Credit Card,C09051
2024-06-20,O035073,188,1,1,2,Credit Card,C00859
2024-06-20,O035073,68,1,2,1,Credit Card,C00859
2024-07-05,O035833,263,8,1,1,Google Pay,C04983
2024-10-09,O040797,142,4,1,1,Credit Card,C08295
2024-08-14,O037892,90,10,1,1,Credit Card,C03108
2024-08-14,O037892,117,10,2,1,Credit Card,C03108
2024-02-15,O028694,246,7,1,2,PayPal,C00808
2024-01-05,O026595,41,3,1,1,PayPal,C13517
2024-01-05,O026595,272,3,2,1,PayPal,C13517
2024-09-21,O039839,49,6,1,1,Credit Card,C01482
2024-09-21,O039839,9,6,2,2,Credit Card,C01482
2024-09-07,O039080,240,1,1,1,Credit Card,C03724
2024-09-07,O039080,266,1,2,1,Credit Card,C03724
2024-10-30,O041843,172,6,1,1,Credit Card,C02710
2024-10-30,O041843,238,6,2,1,Credit Card,C02710
2024-08-23,O038351,223,3,1,2,Credit Card,C09467
2024-05-07,O032833,198,10,1,1,Credit Card,C12688
2024-07-27,O036956,207,6,1,1,Apple Pay,C17338
2024-12-16,O044227,49,9,1,1,PayPal,C15583
2024-02-07,O028250,188,6,1,1,Credit Card,C06513
2024-07-21,O036661,169,8,1,1,PayPal,C02794
2024-07-21,O036661,214,8,2,1,PayPal,C02794
2024-01-07,O026680,186,4,1,1,PayPal,C12631
2024-01-13,O026983,273,4,1,1,Credit Card,C05368
2024-11-17,O042794,107,8,1,2,Credit Card,C03122
2024-04-13,O031624,229,4,1,1,Credit Card,C12604
2024-04-13,O031624,269,4,2,5,Credit Card,C12604
2024-05-28,O033869,172,1,1,1,Credit Card,C04572
2024-07-26,O036905,98,9,1,1,Credit Card,C12915
2024-08-29,O038630,91,3,1,1,Apple Pay,C05285
2024-08-27,O038542,217,4,1,1,PayPal,C03727
2024-08-27,O038542,75,4,2,2,PayPal,C03727
2024-12-30,O044867,106,5,1,2,Credit Card,C12799
2024-12-30,O044867,154,5,2,1,Credit Card,C12799
2024-11-10,O042426,193,6,1,2,PayPal,C01031
2024-11-10,O042426,155,6,2,1,PayPal,C01031
2024-11-01,O041932,81,4,1,2,Google Pay,C05624
2024-11-01,O041932,236,4,2,1,Google Pay,C05624
2024-01-29,O027792,160,6,1,1,Google Pay,C16358
2024-01-29,O027792,139,6,2,1,Google Pay,C16358
2024-08-29,O038631,127,9,1,2,Credit Card,C06001
2024-07-18,O036496,137,6,1,1,Apple Pay,C01187
2024-07-18,O036496,141,6,2,1,Apple Pay,C01187
2024-08-05,O037390,109,6,1,1,Google Pay,C07027
2024-08-05,O037390,185,6,2,4,Google Pay,C07027
2024-06-11,O034610,136,6,1,1,Google Pay,C15564
2024-12-15,O044182,172,6,1,1,Credit Card,C00829
2024-01-03,O026499,157,2,1,1,Credit Card,C11075
2024-02-07,O028251,219,10,1,1,PayPal,C17149
2024-02-07,O028251,199,10,2,1,PayPal,C17149
2024-11-17,O042795,211,3,1,2,Credit Card,C05354
2024-11-04,O042107,117,4,1,1,Credit Card,C01440
2024-02-22,O029068,220,5,1,1,PayPal,C13373
2024-02-22,O029068,222,5,2,1,PayPal,C13373
2024-11-17,O042796,128,3,1,1,Apple Pay,C04827
2024-10-30,O041844,205,3,1,2,Credit Card,C09107
2024-02-14,O028623,109,8,1,2,Apple Pay,C13299
2024-10-07,O040696,237,3,1,5,Google Pay,C17351
2024-05-16,O033281,5,6,1,1,Credit Card,C00751
2024-05-16,O033281,163,6,2,1,Credit Card,C00751
2024-07-16,O036384,57,9,1,1,Credit Card,C05028
2024-07-07,O035937,114,2,1,2,Apple Pay,C04844
2024-04-21,O032023,205,3,1,1,Apple Pay,C02793
2024-11-29,O043409,61,4,1,1,Credit Card,C02977
2024-03-25,O030706,210,2,1,1,PayPal,C01103
2024-02-14,O028624,195,6,1,1,Credit Card,C13692
2024-02-14,O028624,137,6,2,1,Credit Card,C13692
2024-02-04,O028088,110,5,1,1,PayPal,C15740
2024-09-09,O039196,231,4,1,2,Credit Card,C11201
2024-05-19,O033417,77,1,1,1,Credit Card,C06736
2024-05-19,O033417,193,1,2,1,Credit Card,C06736
2024-07-20,O036607,169,10,1,1,PayPal,C06584
2024-06-28,O035502,10,3,1,1,PayPal,C08393
2024-09-18,O039696,78,3,1,1,Credit Card,C09015
2024-12-07,O043825,224,3,1,1,PayPal,C16208
2024-04-21,O032024,206,9,1,1,Apple Pay,C02062
2024-04-21,O032024,160,9,2,1,Apple Pay,C02062
2024-05-28,O033870,186,4,1,1,PayPal,C12071
2024-07-18,O036497,157,8,1,1,PayPal,C15874
2024-07-18,O036497,207,8,2,2,PayPal,C15874
2024-10-27,O041700,57,6,1,2,PayPal,C01733
2024-10-27,O041700,26,6,2,2,PayPal,C01733
2024-11-26,O043271,264,9,1,1,Google Pay,C05992
2024-11-26,O043271,244,9,2,2,Google Pay,C05992
2024-04-22,O032070,173,8,1,1,PayPal,C04051
2024-04-22,O032070,170,8,2,1,PayPal,C04051
2024-09-19,O039746,64,3,1,1,Credit Card,C00134
2024-04-01,O031002,225,6,1,2,PayPal,C00507
2024-08-13,O037831,66,7,1,2,Credit Card,C13556
2024-02-08,O028304,212,7,1,1,PayPal,C13725
2024-12-12,O044036,213,7,1,1,Credit Card,C16351
2024-03-11,O030002,246,4,1,1,Credit Card,C12200
2024-06-03,O034181,221,7,1,2,Google Pay,C14517
2024-12-30,O044868,50,5,1,1,Credit Card,C02697
2024-12-03,O043610,194,4,1,2,PayPal,C01323
2024-12-03,O043610,220,4,2,1,PayPal,C01323
2024-02-26,O029302,49,4,1,1,PayPal,C04081
2024-04-09,O031380,266,5,1,1,Credit Card,C03307
2024-04-09,O031380,111,5,2,1,Credit Card,C03307
2024-02-20,O028961,187,4,1,1,Google Pay,C00438
2024-02-20,O028961,257,4,2,1,Google Pay,C00438
2024-05-03,O032633,236,5,1,1,Credit Card,C11514
2024-06-02,O034129,46,3,1,2,Credit Card,C00024
2024-06-02,O034129,274,3,2,1,Credit Card,C00024
2024-09-19,O039747,125,4,1,2,Credit Card,C17054
2024-09-19,O039747,265,4,2,1,Credit Card,C17054
2024-05-29,O033930,231,6,1,1,Credit Card,C17517
2024-09-30,O040305,22,3,1,2,Credit Card,C00260
2024-12-16,O044228,232,9,1,1,PayPal,C01527
2024-04-06,O031225,243,4,1,1,Credit Card,C10095
2024-04-27,O032347,242,4,1,1,PayPal,C01326
2024-07-11,O036144,143,3,1,1,PayPal,C01035
2024-02-23,O029137,236,4,1,1,Google Pay,C05418
2024-02-23,O029137,244,4,2,1,Google Pay,C05418
2024-04-24,O032189,80,1,1,1,Credit Card,C11081
2024-04-24,O032189,47,1,2,1,Credit Card,C11081
2024-01-16,O027135,131,4,1,1,PayPal,C17653
2024-11-23,O043120,159,5,1,2,Credit Card,C08235
2024-06-26,O035408,43,6,1,2,Credit Card,C02919
2024-07-19,O036549,46,4,1,2,PayPal,C14115
2024-08-07,O037504,220,8,1,1,PayPal,C10464
2024-08-07,O037504,88,8,2,1,PayPal,C10464
2024-08-07,O037504,256,8,3,1,PayPal,C10464
2024-10-15,O041110,26,4,1,2,Credit Card,C01923
2024-06-24,O035310,239,4,1,2,Credit Card,C03064
2024-04-19,O031923,239,3,1,1,PayPal,C16863
2024-04-05,O031170,173,10,1,1,Credit Card,C04410
2024-11-04,O042108,262,6,1,2,Credit Card,C14576
2024-05-05,O032743,162,4,1,1,Credit Card,C03409
2024-02-27,O029349,264,3,1,2,Google Pay,C13104
2024-02-27,O029349,167,3,2,2,Google Pay,C13104
2024-03-24,O030643,231,2,1,1,Credit Card,C14020
2024-03-24,O030643,206,2,2,1,Credit Card,C14020
2024-12-11,O043998,236,6,1,1,Credit Card,C15411
2024-01-21,O027415,230,4,1,1,Apple Pay,C11466
2024-01-07,O026681,193,9,1,1,Apple Pay,C09825
2024-01-07,O026681,203,9,2,1,Apple Pay,C09825
2024-09-11,O039313,236,9,1,2,Credit Card,C02502
2024-01-30,O027837,184,2,1,1,Credit Card,C12157
2024-01-28,O027744,54,10,1,1,Credit Card,C00587
2024-03-29,O030905,273,4,1,1,Credit Card,C08330
2024-03-29,O030905,96,4,2,1,Credit Card,C08330
2024-09-09,O039197,136,9,1,1,Credit Card,C05773
2024-09-09,O039197,229,9,2,1,Credit Card,C05773
2024-06-21,O035126,240,4,1,1,PayPal,C01669
2024-12-21,O044495,267,4,1,1,Credit Card,C08870
2024-01-14,O027031,130,7,1,1,Credit Card,C16168
2024-01-14,O027031,242,7,2,1,Credit Card,C16168
2024-04-18,O031873,242,3,1,1,PayPal,C14601
2024-04-18,O031873,5,3,2,1,PayPal,C14601
2024-02-01,O027937,255,7,1,1,PayPal,C08227
2024-12-08,O043870,241,8,1,1,Credit Card,C04790
2024-12-27,O044719,214,9,1,1,Apple Pay,C08770
2024-07-07,O035938,117,2,1,1,Google Pay,C13947
2024-07-07,O035938,69,2,2,1,Google Pay,C13947
2024-07-07,O035938,81,2,3,2,Google Pay,C13947
2024-11-04,O042109,90,6,1,2,Credit Card,C00474
2024-11-04,O042109,220,6,2,2,Credit Card,C00474
2024-11-23,O043121,169,7,1,1,PayPal,C10844
2024-08-19,O038158,159,3,1,1,Credit Card,C17058
2024-12-20,O044430,234,6,1,1,PayPal,C04110
2024-12-10,O043952,236,3,1,2,Apple Pay,C00250
2024-10-28,O041741,74,4,1,1,Google Pay,C03452
2024-10-28,O041741,148,4,2,2,Google Pay,C03452
2024-08-01,O037213,150,6,1,1,PayPal,C12653
2024-08-05,O037391,56,6,1,2,Credit Card,C08773
2024-08-07,O037505,80,9,1,1,PayPal,C00699
2024-01-12,O026934,239,3,1,1,PayPal,C11554
2024-01-25,O027608,195,3,1,1,Credit Card,C12808
2024-01-25,O027608,37,3,2,1,Credit Card,C12808
2024-01-09,O026791,61,9,1,1,PayPal,C13636
2024-01-09,O026791,185,9,2,1,PayPal,C13636
2024-11-21,O043011,73,6,1,1,Apple Pay,C15132
2024-05-24,O033662,55,3,1,1,Google Pay,C09590
2024-05-24,O033662,13,3,2,1,Google Pay,C09590
2024-04-11,O031491,65,10,1,1,Credit Card,C14061
2024-03-25,O030707,96,4,1,2,Credit Card,C16184
2024-09-29,O040251,47,4,1,1,Credit Card,C06975
2024-03-03,O029580,245,4,1,1,Credit Card,C07351
2024-10-26,O041656,120,6,1,1,Credit Card,C06720
2024-01-11,O026881,205,3,1,1,Apple Pay,C07771
2024-01-11,O026881,164,3,2,1,Apple Pay,C07771
2024-12-27,O044720,120,10,1,2,PayPal,C05494
2024-12-27,O044720,85,10,2,2,PayPal,C05494
2024-10-06,O040633,271,8,1,1,Apple Pay,C16020
2024-10-06,O040633,145,8,2,1,Apple Pay,C16020
2024-04-22,O032071,97,4,1,1,Credit Card,C08219
2024-11-30,O043458,223,4,1,1,Google Pay,C01501
2024-01-02,O026443,66,1,1,1,Credit Card,C09434
2024-12-21,O044496,78,2,1,2,Credit Card,C15902
2024-12-21,O044496,209,2,2,1,Credit Card,C15902
2024-01-10,O026836,5,4,1,1,PayPal,C08441
2024-07-02,O035692,59,3,1,5,Credit Card,C09066
2024-04-09,O031381,117,10,1,1,Credit Card,C05791
2024-10-04,O040512,128,3,1,1,Apple Pay,C17285
2024-10-04,O040512,159,3,2,2,Apple Pay,C17285
2024-01-19,O027298,245,6,1,1,PayPal,C04029
2024-01-17,O027196,236,7,1,1,Google Pay,C15189
2024-01-17,O027196,223,7,2,1,Google Pay,C15189
2024-01-17,O027196,232,7,3,2,Google Pay,C15189
2024-03-11,O030003,184,9,1,1,PayPal,C17913
2024-05-13,O033124,265,2,1,1,PayPal,C01859
2024-05-20,O033460,267,6,1,1,Apple Pay,C05765
2024-07-15,O036335,212,3,1,1,Credit Card,C04009
2024-07-09,O036042,222,7,1,1,Credit Card,C03593
2024-06-02,O034130,76,6,1,1,Apple Pay,C17365
2024-11-18,O042854,37,3,1,1,Apple Pay,C10290
2024-11-18,O042854,64,3,2,1,Apple Pay,C10290
2024-05-08,O032889,272,4,1,1,PayPal,C14594
2024-02-15,O028695,121,3,1,2,Credit Card,C12333
2024-08-13,O037832,115,4,1,1,PayPal,C13952
2024-11-26,O043272,155,3,1,2,Credit Card,C09210
2024-05-19,O033418,272,6,1,2,Credit Card,C11746
2024-01-19,O027299,119,9,1,2,PayPal,C16605
2024-01-19,O027300,96,2,1,1,Credit Card,C07877
2024-12-12,O044037,210,5,1,1,PayPal,C08950
2024-12-12,O044037,149,5,2,1,PayPal,C08950
2024-05-03,O032634,190,9,1,1,Credit Card,C06676
2024-05-03,O032634,222,9,2,4,Credit Card,C06676
2024-02-17,O028799,262,7,1,1,Google Pay,C11096
2024-12-20,O044431,70,4,1,1,Credit Card,C01408
