OrderDate,OrderNumber,IDProduct,IDLocation,OrderLineItem,OrderQuantity,PaymentMethod,IDCustomer
2023-11-04,O024001,228,10,2,1,Credit Card,C15914
2023-03-24,O014349,119,4,1,2,PayPal,C08423
2023-06-12,O017727,52,3,1,2,Credit Card,C07527
2023-05-07,O016192,49,3,1,1,PayPal,C16347
2023-05-07,O016192,229,3,2,1,PayPal,C16347
2023-02-05,O012290,199,3,1,2,Credit Card,C14571
2023-11-19,O024661,115,4,1,2,Credit Card,C04153
2023-08-03,O019982,12,2,1,1,Credit Card,C06771
2023-08-03,O019982,270,2,2,1,Credit Card,C06771
2023-08-03,O019982,157,2,3,1,Credit Card,C06771
2023-01-26,O011836,253,7,1,2,Credit Card,C16884
2023-01-26,O011836,262,7,2,2,Credit Card,C16884
2023-01-26,O011836,173,7,3,1,Credit Card,C16884
2023-08-22,O020786,2,10,1,1,PayPal,C14223
2023-07-05,O018750,263,6,1,1,PayPal,C16332
2023-07-05,O018750,203,6,2,1,PayPal,C16332
2023-12-13,O025717,230,6,1,2,Apple Pay,C17931
2023-12-04,O025332,44,4,1,1,Credit Card,C10298
2023-02-01,O012081,164,4,1,2,Credit Card,C03843
2023-05-18,O016668,3,7,1,2,PayPal,C02305
2023-05-18,O016668,205,7,2,1,PayPal,C02305
2023-06-30,O018529,211,10,1,2,Credit Card,C03701
2023-09-20,O022058,157,4,1,1,Credit Card,C13510
2023-09-20,O022058,276,4,2,2,Credit Card,C13510
2023-08-07,O020185,232,1,1,1,Credit Card,C16027
2023-08-07,O020185,135,1,2,1,Credit Card,C16027
2023-07-16,O019249,169,3,1,1,Credit Card,C13293
2023-07-26,O019647,171,6,1,1,Credit Card,C11624
2023-07-26,O019647,244,6,2,1,Credit Card,C11624
2023-09-17,O021912,205,10,1,2,PayPal,C15735
2023-08-01,O019894,152,4,1,1,Credit Card,C02242
2023-12-18,O025935,207,6,1,1,Credit Card,C10365
2023-12-18,O025935,211,6,2,2,Credit Card,C10365
2023-04-24,O015675,169,5,1,1,PayPal,C07953
2023-01-02,O010812,244,4,1,1,Apple Pay,C01374
2023-01-02,O010812,90,4,2,1,Apple Pay,C01374
2023-03-08,O013644,258,6,1,1,Credit Card,C14666
2023-03-08,O013644,167,6,2,2,Credit Card,C14666
2023-10-18,O023268,246,7,1,2,Credit Card,C15659
2023-11-29,O025107,55,9,1,1,Apple Pay,C06795
2023-02-23,O013111,265,9,1,1,Credit Card,C03054
2023-02-23,O013111,109,9,2,2,Credit Card,C03054
2023-10-07,O022795,69,7,1,1,Google Pay,C00296
2023-07-22,O019487,200,4,1,2,Credit Card,C12574
2023-07-22,O019487,167,4,2,2,Credit Card,C12574
2023-07-22,O019487,214,4,3,1,Credit Card,C12574
2023-05-03,O016022,115,9,1,2,Apple Pay,C11791
2023-05-21,O016790,171,6,1,2,Apple Pay,C14862
2023-05-21,O016790,153,6,2,1,Apple Pay,C14862
2023-07-26,O019648,46,4,1,2,Credit Card,C15083
2023-01-12,O011267,192,2,1,2,Credit Card,C06019
2023-01-12,O011267,216,2,2,1,Credit Card,C06019
2023-09-21,O022098,213,6,1,2,Credit Card,C17167
2023-09-21,O022098,201,6,2,2,Credit Card,C17167
2023-06-02,O017311,11,7,1,1,Credit Card,C17429
2023-06-02,O017311,137,7,2,1,Credit Card,C17429
2023-07-08,O018881,117,6,1,1,Apple Pay,C00970
2023-08-20,O020703,137,3,1,2,Credit Card,C12129
2023-08-30,O021147,90,7,1,1,Apple Pay,C12195
2023-08-30,O021147,135,7,2,1,Apple Pay,C12195
2023-08-30,O021147,53,7,3,2,Apple Pay,C12195
2023-08-07,O020186,197,3,1,2,Google Pay,C14367
2023-05-17,O016631,216,2,1,1,Credit Card,C10392
2023-05-17,O016631,167,2,2,1,Credit Card,C10392
2023-07-22,O019488,240,6,1,1,Credit Card,C06047
2023-09-29,O022459,217,2,1,1,Credit Card,C03071
2023-02-14,O012683,72,7,1,1,Apple Pay,C01332
2023-07-10,O018966,87,2,1,1,Credit Card,C11188
2023-07-10,O018966,47,2,2,1,Credit Card,C11188
2023-10-18,O023269,119,4,1,1,Credit Card,C00532
2023-10-18,O023269,241,4,2,1,Credit Card,C00532
2023-01-21,O011627,242,6,1,2,Credit Card,C15517
2023-11-25,O024917,130,10,1,1,Credit Card,C13183
2023-03-01,O013394,47,10,1,1,PayPal,C09301
2023-03-01,O013394,214,10,2,1,PayPal,C09301
2023-10-17,O023230,73,3,1,1,Credit Card,C04713
2023-03-17,O014030,2,4,1,2,Credit Card,C08285
2023-10-06,O022753,205,2,1,2,PayPal,C09883
2023-10-06,O022753,129,2,2,1,PayPal,C09883
2023-02-01,O012082,102,1,1,1,Credit Card,C07861
2023-11-08,O024191,167,4,1,2,PayPal,C00518
2023-09-23,O022187,276,3,1,1,Apple Pay,C08534
2023-09-23,O022187,219,3,2,2,Apple Pay,C08534
2023-10-29,O023752,153,6,1,1,Credit Card,C05543
2023-01-25,O011796,276,4,1,2,Apple Pay,C08847
2023-06-21,O018117,198,6,1,2,Google Pay,C03982
2023-05-22,O016841,168,5,1,2,PayPal,C15294
2023-01-02,O010813,243,7,1,1,Credit Card,C05846
2023-01-20,O011596,208,6,1,2,Credit Card,C09793
2023-07-13,O019099,79,4,1,1,Google Pay,C00016
2023-07-13,O019099,28,4,2,1,Google Pay,C00016
2023-07-23,O019528,86,7,1,1,Credit Card,C15811
2023-04-12,O015157,210,4,1,2,Credit Card,C01857
2023-11-02,O023913,59,2,1,1,Credit Card,C12753
2023-04-11,O015106,232,3,1,1,Credit Card,C12005
2023-02-12,O012599,22,3,1,2,Credit Card,C15833
2023-02-12,O012599,246,3,2,1,Credit Card,C15833
2023-07-30,O019818,121,4,1,1,Credit Card,C00440
2023-08-06,O020132,113,4,1,1,Credit Card,C16829
2023-08-06,O020132,196,4,2,1,Credit Card,C16829
2023-02-20,O012964,168,10,1,2,Credit Card,C07267
2023-09-20,O022059,2,6,1,2,PayPal,C06342
2023-01-16,O011433,96,3,1,1,Apple Pay,C02999
2023-06-23,O018201,112,2,1,2,PayPal,C00182
2023-03-20,O014166,275,5,1,1,Apple Pay,C11814
2023-03-20,O014166,54,5,2,1,Apple Pay,C11814
2023-10-29,O023753,109,4,1,2,Credit Card,C04332
2023-12-04,O025333,263,3,1,1,Credit Card,C09133
2023-12-04,O025333,263,3,2,1,Credit Card,C09133
2023-04-30,O015931,253,10,1,1,Credit Card,C16729
2023-04-30,O015931,55,10,2,1,Credit Card,C16729
2023-10-31,O023829,34,9,1,1,Credit Card,C15849
2023-07-17,O019290,172,5,1,1,PayPal,C05460
2023-09-08,O021538,205,8,1,1,Credit Card,C14534
2023-09-22,O022139,131,4,1,1,Credit Card,C06508
2023-02-05,O012291,225,2,1,1,Credit Card,C05403
2023-02-05,O012291,119,2,2,1,Credit Card,C05403
2023-03-21,O014214,186,6,1,2,Credit Card,C10409
2023-11-21,O024742,185,8,1,1,Credit Card,C03280
2023-11-21,O024742,136,8,2,2,Credit Card,C03280
2023-11-21,O024742,241,8,3,1,Credit Card,C03280
2023-10-26,O023623,36,2,1,1,PayPal,C03153
2023-09-11,O021650,119,4,1,1,PayPal,C17720
2023-11-29,O025108,239,2,1,6,Credit Card,C12258
2023-06-23,O018202,70,3,1,2,Google Pay,C07237
2023-06-23,O018202,168,3,2,1,Google Pay,C07237
2023-04-10,O015068,245,2,1,1,PayPal,C10687
2023-09-06,O021450,230,7,1,2,Credit Card,C10215
2023-09-06,O021450,243,7,2,1,Credit Card,C10215
2023-10-15,O023140,16,6,1,2,Credit Card,C03501
2023-12-18,O025936,149,6,1,1,Credit Card,C17150
2023-12-03,O025285,259,7,1,2,Credit Card,C03301
2023-12-03,O025285,232,7,2,2,Credit Card,C03301
2023-12-03,O025285,263,7,3,2,Credit Card,C03301
2023-09-16,O021872,208,8,1,1,Google Pay,C03831
2023-07-16,O019250,193,5,1,1,Apple Pay,C13194
2023-09-21,O022099,230,2,1,1,Credit Card,C08278
2023-12-31,O026390,269,6,1,2,Google Pay,C00685
2023-08-21,O020735,276,9,1,2,Apple Pay,C15508
2023-10-23,O023489,258,1,1,1,Apple Pay,C11144
2023-10-23,O023489,228,1,2,1,Apple Pay,C11144
2023-03-28,O014534,54,4,1,1,Credit Card,C12958
2023-07-17,O019291,45,6,1,2,Credit Card,C12451
2023-07-27,O019693,113,2,1,1,Apple Pay,C09363
2023-04-28,O015853,267,5,1,2,Credit Card,C14860
2023-04-28,O015853,198,5,2,1,Credit Card,C14860
2023-02-22,O013061,131,10,1,1,Credit Card,C09986
2023-08-28,O021055,55,3,1,1,Credit Card,C05348
2023-01-11,O011230,113,2,1,1,Credit Card,C06695
2023-01-15,O011403,241,4,1,1,Credit Card,C09069
2023-08-01,O019895,57,4,1,1,Google Pay,C03824
2023-04-10,O015069,162,3,1,2,Credit Card,C17466
2023-04-10,O015069,236,3,2,1,Credit Card,C17466
2023-07-31,O019860,57,4,1,2,PayPal,C01492
2023-06-27,O018387,120,2,1,1,PayPal,C09873
2023-06-27,O018387,46,2,2,2,PayPal,C09873
2023-01-26,O011837,237,3,1,2,Credit Card,C10312
2023-01-26,O011837,202,3,2,2,Credit Card,C10312
2023-12-07,O025452,190,9,1,1,PayPal,C15691
2023-07-01,O018575,115,5,1,1,Credit Card,C09992
2023-11-07,O024149,196,2,1,1,Apple Pay,C00802
2023-05-15,O016528,67,5,1,1,PayPal,C00997
2023-05-15,O016528,239,5,2,1,PayPal,C00997
2023-09-12,O021690,226,4,1,6,Google Pay,C00969
2023-02-09,O012474,168,4,1,1,Credit Card,C16622
2023-12-13,O025718,276,1,1,1,Credit Card,C10215
2023-07-19,O019375,256,3,1,1,Google Pay,C10735
2023-06-01,O017259,63,5,1,1,Credit Card,C11908
2023-04-21,O015552,255,3,1,1,PayPal,C09298
2023-08-19,O020654,159,5,1,2,Credit Card,C05343
2023-08-19,O020654,107,5,2,2,Credit Card,C05343
2023-02-16,O012773,275,6,1,1,Apple Pay,C08574
2023-11-19,O024662,184,6,1,2,Credit Card,C00673
2023-11-19,O024662,173,6,2,1,Credit Card,C00673
2023-07-18,O019335,246,9,1,1,PayPal,C10951
2023-02-04,O012234,209,8,1,1,Apple Pay,C16843
2023-01-23,O011708,193,7,1,1,PayPal,C16001
2023-07-14,O019155,221,3,1,2,Google Pay,C07942
2023-07-14,O019155,239,3,2,1,Google Pay,C07942
2023-02-21,O013003,131,7,1,2,Apple Pay,C13583
2023-01-02,O010814,161,6,1,1,PayPal,C00659
2023-06-11,O017681,131,9,1,1,PayPal,C08609
2023-06-11,O017681,212,9,2,1,PayPal,C08609
2023-06-01,O017260,4,4,1,1,Apple Pay,C06133
2023-06-01,O017260,258,4,2,2,Apple Pay,C06133
2023-07-20,O019407,58,5,1,2,Credit Card,C08528
2023-01-06,O011000,78,2,1,1,Credit Card,C17951
2023-08-08,O020236,22,2,1,2,Credit Card,C04951
2023-08-08,O020236,251,2,2,1,Credit Card,C04951
2023-03-24,O014350,204,9,1,1,Credit Card,C05852
2023-08-12,O020384,56,4,1,1,Google Pay,C07217
2023-06-20,O018075,94,9,1,2,Credit Card,C13658
2023-04-30,O015932,231,9,1,1,Credit Card,C05117
2023-05-21,O016791,47,4,1,1,Apple Pay,C10217
2023-04-23,O015634,73,6,1,1,Apple Pay,C12598
2023-04-23,O015634,220,6,2,1,Apple Pay,C12598
2023-09-02,O021269,256,3,1,1,Credit Card,C15169
2023-09-02,O021269,158,3,2,1,Credit Card,C15169
2023-09-08,O021539,132,6,1,1,Credit Card,C00361
2023-09-08,O021539,239,6,2,2,Credit Card,C00361
2023-08-31,O021188,207,4,1,1,PayPal,C09447
2023-08-31,O021188,83,4,2,1,PayPal,C09447
2023-02-27,O013293,60,4,1,4,Credit Card,C04527
2023-02-27,O013293,162,4,2,1,Credit Card,C04527
2023-02-27,O013293,108,4,3,2,Credit Card,C04527
2023-03-12,O013797,244,2,1,1,Apple Pay,C05766
2023-03-24,O014351,264,7,1,1,PayPal,C09276
2023-03-24,O014351,264,7,2,1,PayPal,C09276
2023-06-14,O017819,195,8,1,1,Credit Card,C02856
2023-06-14,O017819,206,8,2,2,Credit Card,C02856
2023-11-10,O024287,213,2,1,1,Apple Pay,C16778
2023-01-10,O011186,136,9,1,2,PayPal,C03505
2023-04-01,O014704,216,4,1,1,Credit Card,C14388
2023-02-28,O013340,223,6,1,1,Credit Card,C06023
2023-02-28,O013340,240,6,2,1,Credit Card,C06023
2023-01-11,O011231,270,4,1,2,Credit Card,C13237
2023-01-07,O011047,223,4,1,1,Credit Card,C15633
2023-01-07,O011047,195,4,2,1,Credit Card,C15633
2023-04-22,O015594,244,2,1,2,Credit Card,C12025
2023-08-30,O021148,214,4,1,1,Credit Card,C12149
2023-08-30,O021148,274,4,2,1,Credit Card,C12149
2023-01-05,O010954,219,7,1,4,Credit Card,C17022
2023-01-05,O010954,76,7,2,1,Credit Card,C17022
2023-06-11,O017682,62,5,1,1,Credit Card,C15718
2023-06-11,O017682,213,5,2,1,Credit Card,C15718
2023-02-12,O012600,173,5,1,1,PayPal,C00529
2023-01-06,O011001,273,3,1,1,Credit Card,C12360
2023-05-04,O016064,198,4,1,1,Credit Card,C13358
2023-05-04,O016064,217,4,2,2,Credit Card,C13358
2023-04-30,O015933,116,4,1,2,Credit Card,C01556
2023-01-22,O011661,220,10,1,1,PayPal,C12812
2023-01-09,O011141,165,10,1,1,PayPal,C03547
2023-12-04,O025334,213,6,1,2,PayPal,C17646
2023-12-04,O025334,75,6,2,2,PayPal,C17646
2023-09-15,O021829,14,9,1,1,Credit Card,C09521
2023-09-15,O021829,253,9,2,2,Credit Card,C09521
2023-02-09,O012475,59,1,1,1,PayPal,C11895
2023-04-19,O015464,47,5,1,2,Apple Pay,C15884
2023-11-26,O024958,50,7,1,2,Google Pay,C03935
2023-11-26,O024958,205,7,2,1,Google Pay,C03935
2023-12-19,O025984,119,4,1,1,PayPal,C15002
2023-12-19,O025984,262,4,2,1,PayPal,C15002
2023-11-17,O024567,219,4,1,2,Google Pay,C17162
2023-06-21,O018118,254,4,1,2,Credit Card,C13610
2023-03-29,O014580,233,6,1,2,Credit Card,C01131
2023-11-08,O024192,259,5,1,2,PayPal,C01992
2023-11-08,O024192,43,5,2,1,PayPal,C01992
2023-11-12,O024364,74,5,1,6,PayPal,C03023
2023-07-12,O019060,226,7,1,1,PayPal,C10535
2023-07-12,O019060,206,7,2,1,PayPal,C10535
2023-02-12,O012601,237,10,1,2,PayPal,C17311
2023-08-06,O020133,44,4,1,2,PayPal,C17536
2023-08-24,O020881,94,8,1,1,Credit Card,C05136
2023-12-18,O025937,270,6,1,1,PayPal,C11516
2023-05-12,O016403,56,4,1,1,Credit Card,C07919
2023-05-12,O016403,230,4,2,4,Credit Card,C07919
2023-07-26,O019649,32,6,1,1,Credit Card,C02599
2023-07-21,O019448,259,9,1,1,Credit Card,C06408
2023-02-15,O012732,72,10,1,2,Credit Card,C09368
2023-02-15,O012732,34,10,2,1,Credit Card,C09368
2023-08-07,O020187,228,3,1,2,Credit Card,C00337
2023-09-05,O021404,116,7,1,2,Credit Card,C17422
2023-03-01,O013395,70,3,1,1,Credit Card,C12213
2023-03-01,O013395,82,3,2,1,Credit Card,C12213
2023-04-15,O015299,12,6,1,1,Apple Pay,C16057
2023-12-20,O026024,189,2,1,1,Credit Card,C11359
2023-12-20,O026024,255,2,2,1,Credit Card,C11359
2023-10-21,O023401,167,6,1,1,Credit Card,C05355
2023-10-21,O023401,63,6,2,1,Credit Card,C05355
2023-04-08,O015037,42,3,1,1,Google Pay,C05086
2023-07-01,O018576,56,9,1,1,Credit Card,C16063
2023-10-04,O022677,173,5,1,2,Credit Card,C00485
2023-03-07,O013614,88,2,1,1,Credit Card,C15450
2023-03-07,O013614,79,2,2,1,Credit Card,C15450
2023-11-27,O025010,218,1,1,2,Credit Card,C01240
2023-10-10,O022935,69,3,1,2,Credit Card,C05402
2023-10-10,O022935,205,3,2,1,Credit Card,C05402
2023-12-01,O025201,173,3,1,1,Credit Card,C00632
2023-12-01,O025201,228,3,2,1,Credit Card,C00632
2023-09-01,O021233,44,3,1,1,Credit Card,C09379
2023-11-05,O024050,184,4,1,1,Credit Card,C07256
2023-11-05,O024050,115,4,2,1,Credit Card,C07256
2023-02-18,O012866,60,2,1,1,Apple Pay,C01088
2023-02-01,O012083,90,4,1,1,Apple Pay,C04748
2023-02-01,O012083,76,4,2,1,Apple Pay,C04748
2023-04-24,O015676,59,5,1,1,Google Pay,C10471
2023-08-27,O021011,60,9,1,1,Credit Card,C02009
2023-08-27,O021011,168,9,2,1,Credit Card,C02009
2023-01-27,O011877,168,9,1,1,Credit Card,C06763
2023-05-08,O016238,264,6,1,2,Apple Pay,C06274
2023-05-08,O016238,59,6,2,1,Apple Pay,C06274
2023-11-06,O024109,273,7,1,1,Google Pay,C02874
2023-08-17,O020583,62,5,1,2,Credit Card,C01817
2023-12-02,O025240,240,5,1,1,PayPal,C14651
2023-12-02,O025240,52,5,2,1,PayPal,C14651
2023-06-08,O017548,60,6,1,2,Apple Pay,C10690
2023-11-28,O025066,65,8,1,1,Credit Card,C02107
2023-01-27,O011878,19,5,1,2,Credit Card,C06465
2023-01-27,O011878,13,5,2,1,Credit Card,C06465
2023-01-08,O011090,184,4,1,2,Credit Card,C16915
2023-03-14,O013909,162,6,1,1,PayPal,C15856
2023-11-16,O024544,71,4,1,2,Google Pay,C12176
2023-08-15,O020506,93,6,1,1,Apple Pay,C13754
2023-08-15,O020506,219,6,2,1,Apple Pay,C13754
2023-07-14,O019156,226,5,1,1,PayPal,C14931
2023-01-22,O011662,66,4,1,1,Google Pay,C12932
2023-12-30,O026358,224,6,1,1,PayPal,C11232
2023-04-07,O014986,220,8,1,2,Credit Card,C16100
2023-04-07,O014986,135,8,2,1,Credit Card,C16100
2023-09-22,O022140,110,3,1,2,Apple Pay,C14723
2023-07-21,O019449,79,6,1,1,Credit Card,C05190
2023-07-27,O019694,258,2,1,2,Credit Card,C08414
2023-07-27,O019694,170,2,2,1,Credit Card,C08414
2023-03-31,O014669,266,6,1,1,Credit Card,C17270
2023-10-21,O023402,167,4,1,1,Credit Card,C12816
2023-04-01,O014705,31,5,1,1,Credit Card,C08662
2023-10-02,O022593,257,3,1,1,Apple Pay,C17618
2023-10-02,O022593,75,3,2,1,Apple Pay,C17618
2023-07-27,O019695,165,4,1,2,Credit Card,C09505
2023-07-27,O019695,173,4,2,1,Credit Card,C09505
2023-12-30,O026359,66,6,1,1,Credit Card,C17807
2023-08-19,O020655,150,4,1,1,Credit Card,C00063
2023-08-19,O020655,230,4,2,2,Credit Card,C00063
2023-05-30,O017172,5,7,1,1,PayPal,C08010
2023-05-30,O017172,28,7,2,1,PayPal,C08010
2023-08-20,O020704,258,6,1,2,Credit Card,C11447
2023-05-18,O016669,56,2,1,1,Credit Card,C06166
2023-02-27,O013294,212,5,1,1,Credit Card,C15814
2023-09-07,O021498,264,3,1,1,PayPal,C11846
2023-04-18,O015424,246,8,1,1,Credit Card,C12055
2023-02-19,O012913,212,7,1,1,PayPal,C13532
2023-02-19,O012913,157,7,2,1,PayPal,C13532
2023-11-24,O024870,228,4,1,5,Credit Card,C02724
2023-12-11,O025647,80,3,1,1,Apple Pay,C05736
2023-03-07,O013615,76,5,1,1,Google Pay,C12176
2023-02-13,O012647,56,10,1,1,Credit Card,C17831
2023-09-11,O021651,220,4,1,1,PayPal,C17282
2023-06-11,O017683,114,3,1,2,Credit Card,C06042
2023-03-22,O014263,57,3,1,1,Credit Card,C11783
2023-07-09,O018932,116,6,1,1,Credit Card,C16847
2023-09-07,O021499,65,6,1,2,Credit Card,C05945
2023-11-07,O024150,161,9,1,1,PayPal,C07503
2023-10-13,O023053,265,4,1,1,PayPal,C13197
2023-11-30,O025153,245,5,1,5,Google Pay,C14672
2023-11-30,O025153,89,5,2,1,Google Pay,C14672
2023-10-08,O022842,132,6,1,1,Credit Card,C03391
2023-10-08,O022842,259,6,2,1,Credit Card,C03391
2023-09-30,O022514,212,9,1,1,Credit Card,C00797
2023-08-15,O020507,131,2,1,2,Credit Card,C01905
2023-08-15,O020507,120,2,2,1,Credit Card,C01905
2023-01-17,O011463,211,5,1,1,Apple Pay,C01727
2023-01-17,O011463,241,5,2,1,Apple Pay,C01727
2023-03-06,O013584,84,7,1,4,Credit Card,C03921
2023-03-06,O013584,254,7,2,1,Credit Card,C03921
2023-12-03,O025286,112,1,1,1,Credit Card,C04072
2023-04-16,O015329,43,4,1,2,Credit Card,C03348
2023-12-31,O026391,233,10,1,1,PayPal,C07549
2023-08-21,O020736,216,4,1,1,PayPal,C09185
2023-02-21,O013004,61,6,1,1,Credit Card,C00631
2023-07-01,O018577,46,2,1,1,Credit Card,C01377
2023-11-26,O024959,247,6,1,1,Credit Card,C00230
2023-12-06,O025418,238,2,1,1,PayPal,C12918
2023-12-06,O025418,226,2,2,1,PayPal,C12918
2023-04-19,O015465,27,2,1,1,PayPal,C05545
2023-11-09,O024239,212,3,1,1,Credit Card,C02090
2023-10-23,O023490,27,7,1,1,PayPal,C12234
2023-10-23,O023490,57,7,2,1,PayPal,C12234
2023-10-20,O023355,192,4,1,2,PayPal,C02975
2023-10-20,O023355,40,4,2,1,PayPal,C02975
2023-04-02,O014745,167,6,1,2,Credit Card,C05339
2023-04-02,O014745,249,6,2,2,Credit Card,C05339
2023-12-03,O025287,198,9,1,1,Credit Card,C03087
2023-12-14,O025765,266,3,1,1,PayPal,C11924
2023-11-03,O023958,60,2,1,1,PayPal,C08393
2023-11-21,O024743,150,5,1,2,Credit Card,C00807
2023-11-21,O024743,214,5,2,2,Credit Card,C00807
2023-11-21,O024743,129,5,3,1,Credit Card,C00807
2023-07-20,O019408,255,4,1,1,PayPal,C12667
2023-02-11,O012560,149,3,1,1,PayPal,C10194
2023-02-11,O012560,223,3,2,2,PayPal,C10194
2023-01-10,O011187,272,4,1,2,Credit Card,C07608
2023-01-10,O011187,276,4,2,1,Credit Card,C07608
2023-10-28,O023719,50,5,1,1,Google Pay,C14619
2023-10-28,O023719,61,5,2,2,Google Pay,C14619
2023-11-18,O024602,241,10,1,1,PayPal,C10655
2023-04-03,O014793,99,4,1,1,Credit Card,C15500
2023-07-23,O019529,201,4,1,1,Credit Card,C10779
2023-05-05,O016107,149,6,1,5,Credit Card,C01227
2023-12-27,O026245,227,3,1,2,Credit Card,C04751
2023-12-10,O025603,202,2,1,2,Apple Pay,C06337
2023-12-10,O025603,142,2,2,1,Apple Pay,C06337
2023-12-10,O025603,271,2,3,1,Apple Pay,C06337
2023-03-19,O014113,218,10,1,1,Credit Card,C17641
2023-03-19,O014113,207,10,2,1,Credit Card,C17641
2023-04-24,O015677,152,6,1,2,Credit Card,C08091
2023-04-24,O015677,166,6,2,1,Credit Card,C08091
2023-09-27,O022369,73,6,1,2,PayPal,C13383
2023-09-27,O022369,172,6,2,2,PayPal,C13383
2023-11-15,O024498,276,6,1,2,Credit Card,C03085
2023-06-12,O017728,37,4,1,1,Credit Card,C05141
2023-07-13,O019100,145,8,1,1,PayPal,C15096
2023-08-09,O020276,51,3,1,1,Credit Card,C01884
2023-04-27,O015812,160,2,1,1,PayPal,C17622
2023-11-24,O024871,29,9,1,2,PayPal,C02101
2023-11-23,O024826,201,8,1,1,PayPal,C05561
2023-04-01,O014706,62,3,1,2,Credit Card,C16082
2023-04-01,O014706,169,3,2,1,Credit Card,C16082
2023-12-10,O025604,244,5,1,1,Apple Pay,C03290
2023-10-18,O023270,157,4,1,1,Google Pay,C04866
2023-10-18,O023270,54,4,2,2,Google Pay,C04866
2023-10-04,O022678,148,5,1,2,Credit Card,C13882
2023-10-04,O022678,223,5,2,1,Credit Card,C13882
2023-06-25,O018298,172,3,1,1,Apple Pay,C03704
2023-08-18,O020616,68,1,1,1,Apple Pay,C00204
2023-08-18,O020616,79,1,2,1,Apple Pay,C00204
2023-02-06,O012345,242,4,1,1,Apple Pay,C08967
2023-12-22,O026113,208,7,1,2,Credit Card,C17222
2023-08-16,O020546,237,4,1,1,PayPal,C00205
2023-12-18,O025938,45,5,1,2,Credit Card,C15694
2023-06-09,O017594,245,4,1,1,Apple Pay,C15230
2023-06-09,O017594,48,4,2,1,Apple Pay,C15230
2023-08-27,O021012,241,5,1,1,Credit Card,C08884
2023-08-27,O021012,42,5,2,1,Credit Card,C08884
2023-10-06,O022754,50,5,1,1,PayPal,C07380
2023-09-11,O021652,264,7,1,1,Credit Card,C15568
2023-09-11,O021652,217,7,2,1,Credit Card,C15568
2023-06-22,O018159,92,8,1,1,PayPal,C00051
2023-02-01,O012084,162,6,1,1,Apple Pay,C10564
2023-02-01,O012085,213,7,1,1,PayPal,C16502
2023-02-01,O012085,89,7,2,2,PayPal,C16502
2023-11-11,O024325,208,6,1,2,PayPal,C01059
2023-02-14,O012684,64,3,1,1,Credit Card,C12016
2023-09-28,O022409,11,6,1,1,Credit Card,C17427
2023-09-23,O022188,148,2,1,1,Credit Card,C02747
2023-10-16,O023187,241,4,1,1,PayPal,C17196
2023-02-09,O012476,238,3,1,1,Google Pay,C09131
2023-02-09,O012476,132,3,2,1,Google Pay,C09131
2023-06-22,O018160,206,9,1,4,Credit Card,C07922
2023-09-05,O021405,60,7,1,1,Credit Card,C04226
2023-03-04,O013514,242,1,1,1,Credit Card,C06644
2023-07-31,O019861,56,2,1,2,Apple Pay,C07186
2023-07-31,O019861,161,2,2,1,Apple Pay,C07186
2023-01-23,O011709,170,9,1,1,Google Pay,C06338
2023-11-23,O024827,229,6,1,1,PayPal,C14247
2023-11-23,O024827,208,6,2,1,PayPal,C14247
2023-10-25,O023576,209,9,1,1,PayPal,C12492
2023-10-25,O023576,141,9,2,1,PayPal,C12492
2023-08-05,O020080,89,3,1,1,Credit Card,C03914
2023-08-19,O020656,247,3,1,1,Credit Card,C15837
2023-08-19,O020656,257,3,2,1,Credit Card,C15837
2023-12-27,O026246,161,9,1,1,Apple Pay,C05105
2023-08-13,O020434,215,3,1,1,Credit Card,C06017
2023-08-13,O020434,48,3,2,1,Credit Card,C06017
2023-08-07,O020188,263,3,1,2,Credit Card,C11817
2023-12-20,O026025,205,10,1,1,Credit Card,C09869
2023-12-20,O026025,67,10,2,1,Credit Card,C09869
2023-07-14,O019157,216,2,1,9,PayPal,C17935
2023-07-14,O019157,225,2,2,1,PayPal,C17935
2023-02-02,O012131,96,4,1,1,Credit Card,C08245
2023-02-02,O012131,36,4,2,1,Credit Card,C08245
2023-09-25,O022284,194,9,1,4,Credit Card,C04955
2023-01-13,O011322,275,3,1,2,Apple Pay,C05094
2023-07-23,O019530,110,8,1,5,Credit Card,C12945
2023-01-14,O011361,238,6,1,2,PayPal,C13647
2023-09-22,O022141,267,4,1,1,PayPal,C05565
2023-11-05,O024051,156,6,1,2,PayPal,C13637
2023-06-27,O018388,242,4,1,2,PayPal,C09731
2023-06-27,O018388,241,4,2,1,PayPal,C09731
2023-11-18,O024603,217,3,1,1,PayPal,C02051
2023-11-18,O024603,202,3,2,1,PayPal,C02051
2023-03-07,O013616,230,6,1,1,Credit Card,C08961
2023-07-18,O019336,220,1,1,1,Credit Card,C00527
2023-07-18,O019336,90,1,2,1,Credit Card,C00527
2023-03-11,O013762,43,6,1,1,Credit Card,C06030
2023-12-01,O025202,215,3,1,1,Credit Card,C10852
2023-12-01,O025202,198,3,2,1,Credit Card,C10852
2023-04-29,O015899,160,5,1,2,Credit Card,C14537
2023-04-29,O015899,257,5,2,2,Credit Card,C14537
2023-07-02,O018622,125,10,1,1,Credit Card,C12481
2023-07-02,O018622,137,10,2,1,Credit Card,C12481
2023-03-11,O013763,196,8,1,1,PayPal,C15200
2023-03-11,O013763,111,8,2,1,PayPal,C15200
