OrderDate,OrderNumber,IDProduct,IDLocation,OrderLineItem,OrderQuantity,PaymentMethod,IDCustomer
2022-08-12,O006619,237,3,2,1,PayPal,C06756
2022-02-05,O001027,240,4,1,1,Apple Pay,C03289
2022-07-24,O006072,157,5,1,1,Apple Pay,C07015
2022-09-06,O007383,260,5,1,2,Credit Card,C15796
2022-12-02,O009994,188,3,1,1,Apple Pay,C13400
2022-07-28,O006189,107,4,1,1,PayPal,C05854
2022-07-28,O006189,94,4,2,1,PayPal,C05854
2022-06-10,O004742,129,6,1,2,PayPal,C00324
2022-06-10,O004742,134,6,2,1,PayPal,C00324
2022-04-17,O003189,208,4,1,2,Credit Card,C06703
2022-12-13,O010316,110,7,1,1,Credit Card,C14754
2022-12-13,O010316,67,7,2,1,Credit Card,C14754
2022-05-14,O003959,156,4,1,2,PayPal,C13041
2022-11-17,O009515,243,4,1,2,PayPal,C03081
2022-11-17,O009515,135,4,2,2,PayPal,C03081
2022-02-25,O001669,153,10,1,1,Credit Card,C13760
2022-02-23,O001597,120,3,1,1,PayPal,C02487
2022-01-18,O000490,212,9,1,2,PayPal,C13191
2022-08-24,O006978,256,3,1,2,Apple Pay,C03457
2022-11-12,O009377,113,4,1,1,PayPal,C10207
2022-02-05,O001028,267,5,1,1,Apple Pay,C11995
2022-02-05,O001028,256,5,2,2,Apple Pay,C11995
2022-01-25,O000675,143,1,1,2,PayPal,C07275
2022-02-24,O001619,55,7,1,1,Credit Card,C14910
2022-02-24,O001619,206,7,2,1,Credit Card,C14910
2022-06-27,O005269,43,2,1,1,Credit Card,C04765
2022-06-27,O005269,162,2,2,1,Credit Card,C04765
2022-06-27,O005269,117,2,3,5,Credit Card,C04765
2022-03-12,O002142,245,6,1,1,Credit Card,C00682
2022-05-21,O004169,243,8,1,2,Google Pay,C17558
2022-06-21,O005098,201,6,1,1,Apple Pay,C14403
2022-08-17,O006774,193,4,1,1,Credit Card,C11538
2022-06-02,O004520,171,3,1,4,Apple Pay,C14165
2022-11-18,O009548,241,2,1,2,Google Pay,C08901
2022-10-05,O008246,138,5,1,1,Credit Card,C00355
2022-06-29,O005325,207,4,1,2,Credit Card,C17712
2022-11-03,O009096,187,6,1,2,PayPal,C06356
2022-01-31,O000865,159,7,1,1,Credit Card,C02279
2022-01-31,O000865,201,7,2,2,Credit Card,C02279
2022-01-31,O000865,274,7,3,1,Credit Card,C02279
2022-08-30,O007150,115,4,1,1,PayPal,C05997
2022-02-27,O001726,129,9,1,1,Apple Pay,C00014
2022-01-29,O000799,61,4,1,1,Credit Card,C06942
2022-01-29,O000799,207,4,2,1,Credit Card,C06942
2022-03-26,O002535,244,3,1,1,PayPal,C17677
2022-03-26,O002535,92,3,2,1,PayPal,C17677
2022-01-13,O000318,60,4,1,1,Credit Card,C11135
2022-11-14,O009429,91,5,1,5,Credit Card,C02979
2022-05-24,O004257,240,4,1,2,Google Pay,C01920
2022-05-24,O004257,258,4,2,1,Google Pay,C01920
2022-08-12,O006620,120,4,1,1,Credit Card,C02686
2022-08-12,O006620,11,4,2,1,Credit Card,C02686
2022-08-30,O007151,181,6,1,1,PayPal,C00122
2022-08-16,O006744,166,6,1,1,Credit Card,C16186
2022-12-31,O010768,73,10,1,1,PayPal,C01839
2022-09-07,O007414,135,4,1,1,Credit Card,C02440
2022-06-29,O005326,82,8,1,1,Credit Card,C05446
2022-02-14,O001324,72,6,1,1,Credit Card,C11385
2022-04-10,O002962,165,6,1,2,PayPal,C10158
2022-08-08,O006508,42,7,1,2,Credit Card,C14045
2022-08-08,O006508,267,7,2,1,Credit Card,C14045
2022-12-02,O009995,206,5,1,1,Credit Card,C14275
2022-10-14,O008522,119,8,1,1,Credit Card,C10766
2022-10-14,O008522,213,8,2,2,Credit Card,C10766
2022-10-14,O008522,95,8,3,1,Credit Card,C10766
2022-01-21,O000574,123,3,1,2,Credit Card,C11371
2022-01-21,O000574,158,3,2,1,Credit Card,C11371
2022-03-26,O002536,266,1,1,2,Apple Pay,C05100
2022-03-26,O002536,225,1,2,2,Apple Pay,C05100
2022-07-25,O006101,209,2,1,1,Credit Card,C02625
2022-11-28,O009870,209,6,1,1,Credit Card,C07884
2022-12-05,O010078,181,9,1,1,PayPal,C03112
2022-11-25,O009748,229,3,1,1,Credit Card,C09220
2022-08-30,O007152,29,3,1,1,Google Pay,C16881
2022-08-30,O007152,57,3,2,1,Google Pay,C16881
2022-04-20,O003273,231,4,1,2,Credit Card,C06654
2022-09-21,O007839,214,6,1,1,Credit Card,C08988
2022-01-12,O000289,202,2,1,1,Credit Card,C12817
2022-08-20,O006853,217,8,1,1,Credit Card,C09547
2022-05-27,O004343,144,4,1,2,Credit Card,C01203
2022-05-27,O004343,193,4,2,1,Credit Card,C01203
2022-04-13,O003063,112,5,1,1,Apple Pay,C16584
2022-04-13,O003063,245,5,2,1,Apple Pay,C16584
2022-07-23,O006041,43,7,1,1,Credit Card,C11524
2022-11-03,O009097,167,4,1,1,PayPal,C16266
2022-07-14,O005787,227,5,1,1,PayPal,C15237
2022-02-18,O001472,170,1,1,1,Google Pay,C12203
2022-08-13,O006651,234,3,1,2,Credit Card,C01542
2022-04-02,O002716,240,3,1,1,Credit Card,C09478
2022-04-07,O002876,273,8,1,1,Credit Card,C16693
2022-05-24,O004258,226,3,1,2,Apple Pay,C03402
2022-11-13,O009404,135,9,1,1,Apple Pay,C16509
2022-07-12,O005723,55,6,1,1,Credit Card,C06693
2022-07-12,O005723,37,6,2,1,Credit Card,C06693
2022-09-02,O007257,120,6,1,1,Apple Pay,C02696
2022-04-14,O003094,236,5,1,1,PayPal,C07765
2022-04-11,O002996,57,6,1,2,Credit Card,C13764
2022-12-09,O010207,72,4,1,2,Credit Card,C09772
2022-11-17,O009516,214,9,1,1,Credit Card,C17671
2022-11-17,O009516,130,9,2,2,Credit Card,C17671
2022-10-23,O008774,59,4,1,1,Google Pay,C14781
2022-10-23,O008774,36,4,2,1,Google Pay,C14781
2022-08-01,O006299,115,8,1,2,Apple Pay,C17535
2022-08-10,O006562,209,4,1,1,Google Pay,C01552
2022-01-08,O000174,125,3,1,1,Google Pay,C13946
2022-11-28,O009871,60,4,1,1,PayPal,C01670
2022-04-30,O003567,217,6,1,1,Credit Card,C00392
2022-04-30,O003567,92,6,2,2,Credit Card,C00392
2022-03-25,O002502,225,7,1,1,Credit Card,C07089
2022-03-25,O002502,249,7,2,2,Credit Card,C07089
2022-09-23,O007895,36,2,1,1,Credit Card,C07309
2022-09-23,O007895,137,2,2,2,Credit Card,C07309
2022-12-09,O010208,226,10,1,1,Credit Card,C06723
2022-07-31,O006273,131,5,1,1,Credit Card,C11204
2022-08-17,O006775,157,8,1,2,Credit Card,C14136
2022-01-02,O000015,229,5,1,1,Credit Card,C10354
2022-01-02,O000015,223,5,2,2,Credit Card,C10354
2022-09-06,O007384,70,6,1,2,PayPal,C10346
2022-09-06,O007384,55,6,2,2,PayPal,C10346
2022-08-17,O006776,52,6,1,1,Apple Pay,C09395
2022-01-23,O000627,163,6,1,1,Credit Card,C02449
2022-04-10,O002963,215,5,1,1,PayPal,C17202
2022-08-27,O007060,217,9,1,2,PayPal,C02127
2022-05-26,O004314,235,10,1,1,Credit Card,C12779
2022-02-18,O001473,92,6,1,2,Apple Pay,C16781
2022-09-17,O007708,108,5,1,1,Credit Card,C17344
2022-09-17,O007708,184,5,2,1,Credit Card,C17344
2022-04-09,O002932,265,2,1,2,PayPal,C00706
2022-04-09,O002932,219,2,2,1,PayPal,C00706
2022-10-09,O008349,245,10,1,1,PayPal,C09422
2022-10-27,O008891,47,6,1,2,PayPal,C10561
2022-10-27,O008891,224,6,2,2,PayPal,C10561
2022-05-20,O004138,275,4,1,1,Credit Card,C15646
2022-02-26,O001699,270,5,1,1,Apple Pay,C06774
2022-08-30,O007153,242,4,1,2,PayPal,C13797
2022-08-30,O007153,136,4,2,2,PayPal,C13797
2022-06-26,O005253,256,6,1,1,Apple Pay,C13655
2022-07-29,O006224,207,8,1,1,Credit Card,C07453
2022-05-07,O003782,123,10,1,1,Apple Pay,C07755
2022-01-09,O000197,266,2,1,1,Google Pay,C08368
2022-11-09,O009294,65,9,1,1,PayPal,C13941
2022-09-17,O007709,245,6,1,1,Credit Card,C01023
2022-11-22,O009667,252,7,1,1,PayPal,C08986
2022-11-27,O009825,81,7,1,1,Credit Card,C01713
2022-11-27,O009825,157,7,2,2,Credit Card,C01713
2022-11-26,O009784,233,1,1,2,PayPal,C15688
2022-11-26,O009784,206,1,2,1,PayPal,C15688
2022-11-24,O009714,54,6,1,2,Credit Card,C05629
2022-08-25,O007000,56,2,1,2,Credit Card,C09081
2022-04-05,O002820,57,3,1,2,Apple Pay,C06133
2022-04-05,O002820,225,3,2,2,Apple Pay,C06133
2022-04-15,O003130,275,1,1,4,Credit Card,C13713
2022-04-15,O003130,136,1,2,1,Credit Card,C13713
2022-11-19,O009569,271,6,1,1,Credit Card,C08683
2022-11-19,O009569,66,6,2,1,Credit Card,C08683
2022-08-30,O007154,54,4,1,2,Google Pay,C05471
2022-01-18,O000491,212,2,1,1,PayPal,C16908
2022-02-25,O001670,167,3,1,1,Credit Card,C00375
2022-02-25,O001670,36,3,2,2,Credit Card,C00375
2022-09-22,O007869,269,3,1,2,Credit Card,C04132
2022-01-30,O000833,111,9,1,1,Google Pay,C05725
2022-01-30,O000833,223,9,2,1,Google Pay,C05725
2022-03-08,O002008,264,9,1,2,Credit Card,C08524
2022-12-16,O010411,271,8,1,1,Apple Pay,C12214
2022-12-16,O010411,264,8,2,1,Apple Pay,C12214
2022-03-13,O002163,231,3,1,1,Credit Card,C13782
2022-11-10,O009327,135,6,1,1,PayPal,C16331
2022-11-10,O009327,67,6,2,2,PayPal,C16331
2022-01-19,O000514,46,4,1,1,Credit Card,C01450
2022-06-29,O005327,260,10,1,1,Credit Card,C06924
2022-03-26,O002537,268,6,1,1,Google Pay,C01587
2022-04-25,O003415,201,6,1,1,Google Pay,C01552
2022-02-15,O001362,229,3,1,2,Credit Card,C11214
2022-02-15,O001362,209,3,2,1,Credit Card,C11214
2022-02-15,O001362,251,3,3,1,Credit Card,C11214
2022-04-05,O002821,79,5,1,1,Credit Card,C16408
2022-04-05,O002821,53,5,2,2,Credit Card,C16408
2022-08-17,O006777,6,4,1,1,Credit Card,C02527
2022-06-15,O004899,71,3,1,1,PayPal,C01089
2022-10-26,O008864,63,8,1,1,Credit Card,C06629
2022-10-26,O008864,37,8,2,2,Credit Card,C06629
2022-05-02,O003602,244,3,1,2,Credit Card,C11482
2022-03-10,O002073,129,6,1,1,Google Pay,C13973
2022-11-17,O009517,255,10,1,1,PayPal,C06076
2022-11-17,O009517,158,10,2,2,PayPal,C06076
2022-04-06,O002844,253,6,1,2,Credit Card,C12336
2022-02-12,O001268,99,5,1,1,Credit Card,C13309
2022-02-12,O001268,273,5,2,1,Credit Card,C13309
2022-06-12,O004793,232,10,1,1,PayPal,C04759
2022-11-25,O009749,24,5,1,1,Apple Pay,C16930
2022-11-25,O009749,149,5,2,2,Apple Pay,C16930
2022-11-27,O009826,191,5,1,1,Credit Card,C16712
2022-03-24,O002471,132,4,1,2,PayPal,C06340
2022-04-29,O003538,52,4,1,1,Google Pay,C17804
2022-04-28,O003508,265,1,1,2,PayPal,C03267
2022-04-28,O003508,47,1,2,1,PayPal,C03267
2022-12-22,O010567,228,3,1,1,Credit Card,C07910
2022-03-17,O002277,210,9,1,2,Credit Card,C02653
2022-12-13,O010317,211,3,1,2,Google Pay,C17637
2022-12-13,O010317,271,3,2,1,Google Pay,C17637
2022-12-13,O010317,264,3,3,2,Google Pay,C17637
2022-01-13,O000319,235,8,1,1,Credit Card,C08335
2022-03-13,O002164,184,2,1,1,Apple Pay,C17175
2022-03-13,O002164,97,2,2,1,Apple Pay,C17175
2022-06-19,O005039,246,9,1,1,Google Pay,C13153
2022-06-19,O005039,131,9,2,1,Google Pay,C13153
2022-04-17,O003190,47,9,1,2,Credit Card,C16102
2022-04-17,O003190,239,9,2,2,Credit Card,C16102
2022-01-10,O000222,195,2,1,1,Apple Pay,C06265
2022-02-16,O001387,113,6,1,1,Google Pay,C14473
2022-08-28,O007089,170,2,1,1,Credit Card,C10394
2022-07-02,O005424,247,3,1,1,Credit Card,C08639
2022-07-02,O005424,152,3,2,1,Credit Card,C08639
2022-07-23,O006042,239,3,1,1,Google Pay,C03094
2022-08-04,O006391,75,6,1,1,Credit Card,C10674
2022-08-04,O006391,210,6,2,1,Credit Card,C10674
2022-09-28,O008039,266,9,1,2,Apple Pay,C13224
2022-09-28,O008039,56,9,2,1,Apple Pay,C13224
2022-08-16,O006745,230,3,1,1,Google Pay,C05669
2022-07-30,O006256,263,4,1,1,Apple Pay,C12598
2022-07-30,O006256,214,4,2,1,Apple Pay,C12598
2022-09-28,O008040,47,3,1,2,Credit Card,C03254
2022-06-16,O004931,254,3,1,2,Apple Pay,C10778
2022-01-30,O000834,56,8,1,1,Credit Card,C04048
2022-08-20,O006854,135,7,1,1,Google Pay,C02899
2022-02-07,O001101,173,2,1,1,PayPal,C09942
2022-02-21,O001545,186,5,1,2,Apple Pay,C05031
2022-02-21,O001545,73,5,2,2,Apple Pay,C05031
2022-02-21,O001545,55,5,3,1,Apple Pay,C05031
2022-12-27,O010660,132,3,1,2,Credit Card,C17632
2022-06-04,O004573,165,5,1,1,PayPal,C17076
2022-01-05,O000091,192,9,1,1,Credit Card,C06494
2022-08-29,O007120,232,5,1,1,PayPal,C04431
2022-03-23,O002445,162,1,1,1,Credit Card,C10610
2022-03-23,O002445,166,1,2,2,Credit Card,C10610
2022-04-07,O002877,162,3,1,1,Credit Card,C02850
2022-03-12,O002143,118,10,1,2,Google Pay,C04866
2022-01-08,O000175,171,3,1,2,Credit Card,C05236
2022-01-08,O000175,78,3,2,1,Credit Card,C05236
2022-01-11,O000255,33,4,1,1,Credit Card,C02321
2022-01-11,O000255,108,4,2,4,Credit Card,C02321
2022-02-04,O000994,100,6,1,1,Apple Pay,C09813
2022-02-04,O000994,58,6,2,1,Apple Pay,C09813
2022-10-26,O008865,125,10,1,1,Google Pay,C17778
2022-05-02,O003603,153,3,1,1,Credit Card,C05951
2022-06-30,O005359,84,2,1,1,Credit Card,C03931
2022-11-21,O009638,244,4,1,1,PayPal,C15707
2022-11-21,O009638,273,4,2,1,PayPal,C15707
2022-11-09,O009295,275,10,1,1,Google Pay,C08739
2022-06-08,O004682,208,7,1,2,PayPal,C00562
2022-06-08,O004682,63,7,2,1,PayPal,C00562
2022-01-16,O000431,113,4,1,1,Credit Card,C12976
2022-12-01,O009954,276,5,1,2,Credit Card,C10534
2022-10-29,O008948,275,6,1,1,Apple Pay,C02650
2022-06-27,O005270,200,3,1,1,PayPal,C00731
2022-02-24,O001620,34,6,1,1,PayPal,C09906
2022-02-11,O001229,78,3,1,2,PayPal,C10110
2022-09-30,O008103,61,6,1,1,PayPal,C01164
2022-12-08,O010173,44,6,1,1,Google Pay,C14167
2022-02-25,O001671,271,8,1,1,Credit Card,C13491
2022-02-25,O001671,225,8,2,1,Credit Card,C13491
2022-02-28,O001756,143,5,1,1,PayPal,C04920
2022-01-19,O000515,159,1,1,2,Apple Pay,C03714
2022-04-07,O002878,207,9,1,2,Credit Card,C04808
2022-03-17,O002278,166,4,1,1,Credit Card,C04392
2022-04-04,O002790,155,2,1,1,Credit Card,C01296
2022-06-22,O005124,249,1,1,1,Credit Card,C12724
2022-05-11,O003876,65,10,1,2,Credit Card,C11081
2022-07-27,O006163,51,7,1,2,PayPal,C09339
2022-07-12,O005724,58,6,1,1,Credit Card,C01702
2022-07-12,O005724,227,6,2,2,Credit Card,C01702
2022-05-21,O004170,113,6,1,2,PayPal,C04110
2022-11-28,O009872,264,4,1,2,Credit Card,C16019
2022-09-24,O007922,56,6,1,1,Credit Card,C06904
2022-09-24,O007922,221,6,2,2,Credit Card,C06904
2022-10-14,O008523,210,2,1,1,Google Pay,C03654
2022-11-06,O009199,226,3,1,2,Credit Card,C12568
2022-04-05,O002822,215,3,1,2,Credit Card,C14754
2022-04-05,O002822,192,3,2,1,Credit Card,C14754
2022-10-08,O008323,165,4,1,2,Apple Pay,C01753
2022-01-22,O000595,75,4,1,1,PayPal,C08134
2022-07-25,O006102,265,3,1,1,Credit Card,C06959
2022-12-15,O010373,243,2,1,1,PayPal,C13259
2022-12-15,O010373,183,2,2,1,PayPal,C13259
2022-09-07,O007415,211,10,1,2,Google Pay,C17599
2022-03-26,O002538,95,6,1,2,Credit Card,C07247
2022-03-26,O002538,258,6,2,2,Credit Card,C07247
2022-04-08,O002910,74,2,1,2,Credit Card,C06086
2022-04-08,O002910,192,2,2,1,Credit Card,C06086
2022-06-02,O004521,245,4,1,1,PayPal,C00453
2022-06-02,O004521,19,4,2,1,PayPal,C00453
2022-09-02,O007258,164,10,1,1,Credit Card,C11727
2022-08-07,O006474,109,10,1,1,PayPal,C15805
2022-08-07,O006474,226,10,2,1,PayPal,C15805
2022-07-26,O006126,249,5,1,1,Credit Card,C12142
2022-11-11,O009352,46,8,1,1,PayPal,C03556
2022-09-02,O007259,160,4,1,1,Google Pay,C11238
2022-09-02,O007259,76,4,2,1,Google Pay,C11238
2022-10-04,O008218,211,2,1,1,PayPal,C10012
2022-10-17,O008615,149,6,1,1,PayPal,C16761
2022-10-03,O008191,83,3,1,1,Apple Pay,C14929
2022-10-03,O008191,267,3,2,2,Apple Pay,C14929
2022-03-31,O002668,212,9,1,1,Credit Card,C07491
2022-09-04,O007313,48,5,1,10,Google Pay,C09182
2022-09-04,O007313,80,5,2,1,Google Pay,C09182
2022-02-08,O001131,156,6,1,2,Google Pay,C10023
2022-05-19,O004105,56,3,1,1,Credit Card,C07887
2022-07-08,O005604,265,5,1,2,Apple Pay,C11583
2022-01-10,O000223,144,6,1,1,Credit Card,C03981
2022-05-08,O003804,265,7,1,1,Credit Card,C00417
2022-05-08,O003804,118,7,2,2,Credit Card,C00417
2022-05-08,O003804,69,7,3,2,Credit Card,C00417
2022-02-16,O001388,148,4,1,2,Credit Card,C01516
2022-05-13,O003939,266,4,1,2,Google Pay,C05022
2022-01-20,O000540,110,3,1,1,Credit Card,C06807
2022-01-20,O000540,84,3,2,1,Credit Card,C06807
2022-10-27,O008892,19,8,1,1,PayPal,C08016
2022-10-27,O008892,29,8,2,1,PayPal,C08016
2022-10-27,O008892,96,8,3,4,PayPal,C08016
2022-05-26,O004315,265,3,1,1,Credit Card,C02920
2022-02-28,O001757,98,10,1,2,Google Pay,C13469
2022-02-28,O001757,91,10,2,2,Google Pay,C13469
2022-01-06,O000120,218,1,1,1,PayPal,C10598
2022-01-06,O000120,210,1,2,1,PayPal,C10598
2022-08-27,O007061,55,3,1,2,Google Pay,C06135
2022-02-19,O001499,2,3,1,1,Credit Card,C02781
2022-02-19,O001499,201,3,2,2,Credit Card,C02781
2022-08-17,O006778,136,3,1,2,Credit Card,C11345
2022-04-17,O003191,245,9,1,2,Credit Card,C12470
2022-02-06,O001060,72,6,1,2,Credit Card,C14957
2022-02-06,O001060,192,6,2,1,Credit Card,C14957
2022-01-05,O000092,200,8,1,2,PayPal,C11107
2022-01-05,O000092,213,8,2,4,PayPal,C11107
2022-01-28,O000754,11,9,1,1,Credit Card,C15757
2022-08-05,O006423,60,6,1,2,Credit Card,C13244
2022-12-06,O010104,157,6,1,2,PayPal,C16457
2022-11-10,O009328,260,10,1,2,PayPal,C17310
2022-11-10,O009328,155,10,2,1,PayPal,C17310
2022-03-26,O002539,156,2,1,1,Credit Card,C10921
2022-03-26,O002539,90,2,2,1,Credit Card,C10921
2022-09-23,O007896,28,4,1,1,Credit Card,C17834
2022-07-10,O005665,168,1,1,1,Credit Card,C01517
2022-04-22,O003322,60,4,1,1,Credit Card,C08837
2022-04-22,O003322,106,4,2,1,Credit Card,C08837
2022-04-26,O003450,11,2,1,2,Credit Card,C08208
2022-04-26,O003450,240,2,2,1,Credit Card,C08208
2022-01-18,O000492,266,3,1,1,Apple Pay,C13171
2022-01-18,O000492,276,3,2,2,Apple Pay,C13171
2022-08-26,O007036,242,4,1,1,Apple Pay,C15584
2022-12-19,O010486,124,9,1,2,PayPal,C07853
2022-12-19,O010486,275,9,2,1,PayPal,C07853
2022-10-08,O008324,196,4,1,1,Credit Card,C00235
2022-08-23,O006954,238,4,1,1,Credit Card,C17309
2022-12-01,O009955,69,8,1,1,Credit Card,C06918
2022-12-01,O009955,62,8,2,1,Credit Card,C06918
2022-08-04,O006392,123,9,1,1,PayPal,C11127
2022-08-04,O006392,136,9,2,2,PayPal,C11127
2022-12-31,O010769,137,6,1,1,Credit Card,C06799
2022-02-27,O001727,245,2,1,1,Credit Card,C08870
2022-02-27,O001727,173,2,2,2,Credit Card,C08870
2022-04-25,O003416,193,10,1,2,Credit Card,C17303
2022-04-25,O003416,22,10,2,1,Credit Card,C17303
2022-10-06,O008268,272,4,1,2,Credit Card,C10184
2022-04-20,O003274,107,4,1,2,Google Pay,C14419
2022-04-20,O003274,265,4,2,2,Google Pay,C14419
2022-09-19,O007772,107,7,1,1,Credit Card,C07965
2022-06-21,O005099,68,9,1,1,Credit Card,C05206
2022-03-01,O001790,203,1,1,1,Credit Card,C06396
2022-12-17,O010437,164,4,1,1,Apple Pay,C13522
2022-04-13,O003064,241,6,1,1,Credit Card,C10109
2022-12-02,O009996,212,5,1,1,Credit Card,C16652
2022-11-14,O009430,173,3,1,1,Credit Card,C10413
2022-11-14,O009430,226,3,2,1,Credit Card,C10413
2022-09-02,O007260,155,4,1,2,Credit Card,C03453
2022-09-02,O007260,109,4,2,2,Credit Card,C03453
2022-08-19,O006831,162,5,1,1,Credit Card,C03082
2022-02-22,O001572,192,4,1,1,Apple Pay,C10479
2022-01-15,O000396,205,5,1,1,Credit Card,C14791
2022-01-15,O000396,87,5,2,2,Credit Card,C14791
2022-10-23,O008775,167,7,1,4,Apple Pay,C16361
2022-12-09,O010209,14,4,1,1,PayPal,C14256
2022-01-03,O000041,54,3,1,2,Credit Card,C09477
2022-01-03,O000041,213,3,2,1,Credit Card,C09477
2022-01-07,O000144,75,9,1,1,Google Pay,C09481
2022-01-07,O000144,113,9,2,1,Google Pay,C09481
2022-11-20,O009601,95,6,1,1,Credit Card,C11627
2022-06-09,O004709,196,9,1,1,PayPal,C05448
2022-06-09,O004709,54,9,2,1,PayPal,C05448
2022-06-12,O004794,76,6,1,1,Credit Card,C12315
2022-01-09,O000198,121,4,1,2,PayPal,C09266
2022-02-18,O001474,194,6,1,1,Credit Card,C05716
2022-02-10,O001207,54,8,1,1,Credit Card,C16213
2022-02-10,O001207,213,8,2,1,Credit Card,C16213
2022-06-12,O004795,148,6,1,1,Google Pay,C07140
2022-08-06,O006452,254,6,1,2,PayPal,C13575
2022-04-26,O003451,225,5,1,2,Apple Pay,C05908
2022-04-26,O003451,253,5,2,1,Apple Pay,C05908
2022-01-19,O000516,200,7,1,2,PayPal,C05861
2022-01-19,O000516,244,7,2,2,PayPal,C05861
2022-07-31,O006274,27,4,1,1,Credit Card,C15733
2022-05-28,O004373,270,5,1,1,PayPal,C07446
2022-05-28,O004373,246,5,2,1,PayPal,C07446
2022-01-10,O000224,215,6,1,1,Credit Card,C08835
2022-08-01,O006300,184,6,1,1,Google Pay,C11219
2022-08-01,O006300,72,6,2,1,Google Pay,C11219
2022-03-28,O002592,243,8,1,1,Apple Pay,C11719
2022-03-28,O002592,43,8,2,2,Apple Pay,C11719
2022-11-19,O009570,110,2,1,1,Credit Card,C05991
2022-02-14,O001325,198,10,1,2,Credit Card,C08601
2022-02-14,O001325,92,10,2,1,Credit Card,C08601
2022-06-24,O005187,55,6,1,1,PayPal,C02077
2022-06-24,O005187,36,6,2,2,PayPal,C02077
2022-05-24,O004259,220,4,1,1,Credit Card,C04848
2022-05-24,O004259,241,4,2,2,Credit Card,C04848
2022-10-12,O008449,151,7,1,1,PayPal,C04689
2022-11-02,O009070,83,6,1,2,Apple Pay,C08394
2022-07-30,O006257,197,2,1,1,PayPal,C05737
2022-07-30,O006257,119,2,2,1,PayPal,C05737
2022-08-07,O006475,82,6,1,1,Credit Card,C03231
2022-11-24,O009715,172,6,1,2,Credit Card,C15765
2022-09-03,O007289,118,4,1,1,PayPal,C11550
2022-09-03,O007289,274,4,2,2,PayPal,C11550
2022-03-23,O002446,232,8,1,1,Google Pay,C00886
2022-01-24,O000647,169,6,1,2,Credit Card,C05261
2022-11-16,O009483,137,4,1,2,Credit Card,C00541
2022-11-16,O009483,13,4,2,1,Credit Card,C00541
2022-04-28,O003509,213,4,1,1,Credit Card,C13090
2022-02-28,O001758,202,6,1,1,Apple Pay,C00934
2022-01-20,O000541,32,5,1,2,Credit Card,C15959
2022-09-07,O007416,186,4,1,1,Google Pay,C13363
2022-03-31,O002669,225,10,1,1,PayPal,C10242
2022-01-31,O000866,220,4,1,1,PayPal,C13038
2022-07-10,O005666,207,3,1,2,Apple Pay,C07086
2022-07-10,O005666,107,3,2,1,Apple Pay,C07086
2022-07-10,O005666,162,3,3,1,Apple Pay,C07086
2022-09-12,O007563,243,4,1,1,Google Pay,C07163
2022-01-13,O000320,65,9,1,1,PayPal,C11420
2022-09-18,O007737,121,4,1,1,Apple Pay,C08962
2022-09-18,O007737,89,4,2,2,Apple Pay,C08962
2022-10-12,O008450,215,7,1,1,Credit Card,C13314
2022-10-12,O008450,72,7,2,1,Credit Card,C13314
2022-03-10,O002074,244,2,1,2,PayPal,C05374
2022-03-10,O002074,242,2,2,2,PayPal,C05374
2022-07-21,O005978,106,4,1,1,PayPal,C01841
2022-07-21,O005978,227,4,2,2,PayPal,C01841
2022-09-16,O007689,20,2,1,1,Credit Card,C05662
2022-09-08,O007442,239,4,1,1,PayPal,C06846
2022-01-05,O000093,229,5,1,1,Credit Card,C14932
2022-01-05,O000093,263,5,2,1,Credit Card,C14932
2022-06-11,O004772,162,4,1,2,PayPal,C11146
2022-02-04,O000995,67,2,1,1,Apple Pay,C02553
2022-01-20,O000542,83,3,1,1,Credit Card,C05400
2022-01-20,O000542,240,3,2,1,Credit Card,C05400
2022-10-26,O008866,51,6,1,1,Credit Card,C10075
2022-10-24,O008815,55,6,1,1,Credit Card,C08604
2022-11-22,O009668,240,10,1,5,Credit Card,C01958
2022-02-14,O001326,55,3,1,1,Credit Card,C17387
2022-03-28,O002593,195,4,1,2,Apple Pay,C17256
2022-03-28,O002593,79,4,2,2,Apple Pay,C17256
2022-12-31,O010770,134,2,1,1,Credit Card,C09833
2022-02-24,O001621,164,6,1,1,PayPal,C10268
2022-09-03,O007290,43,4,1,1,Credit Card,C14599
2022-01-06,O000121,113,1,1,2,Credit Card,C16965
2022-10-19,O008665,222,4,1,1,Credit Card,C06902
2022-07-02,O005425,231,8,1,1,Credit Card,C09113
2022-04-09,O002933,37,5,1,9,Credit Card,C10695
2022-09-09,O007476,38,3,1,2,Apple Pay,C00223
2022-01-19,O000517,220,8,1,2,Credit Card,C07303
2022-01-19,O000517,222,8,2,1,Credit Card,C07303
2022-01-03,O000042,238,3,1,1,Credit Card,C11413
2022-01-03,O000042,57,3,2,1,Credit Card,C11413
2022-11-04,O009130,160,8,1,1,Credit Card,C14786
2022-03-10,O002075,173,5,1,1,PayPal,C15026
2022-03-10,O002075,35,5,2,1,PayPal,C15026
2022-02-11,O001230,79,4,1,1,PayPal,C17722
2022-05-09,O003829,231,1,1,1,Credit Card,C15891
2022-10-04,O008219,65,6,1,2,Google Pay,C14872
2022-10-04,O008219,206,6,2,2,Google Pay,C14872
2022-10-09,O008350,171,3,1,1,Credit Card,C12836
2022-09-19,O007773,168,6,1,4,Google Pay,C02518
2022-09-19,O007773,267,6,2,1,Google Pay,C02518
2022-02-17,O001423,222,6,1,1,Credit Card,C15665
